id,title_english,title_romaji,title_native,format,status,episodes,season,season_year,average_score,mean_score,popularity,favourites,genres,tags,tag_categories,main_studio
130588,The Misfit of Demon King Academy Ⅱ: History's Strongest Demon King Reincarnates and Goes to School with His Descendants,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",魔王学院の不適合者 ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～ Ⅱ,TV,FINISHED,12,WINTER,2023,68,68,125927,2189,Action|Fantasy,Demons|Male Protagonist|Magic|School|Reincarnation|Ensemble Cast|Super Power|Female Harem|Primarily Teen Cast|Kuudere|Tsundere,Cast-Traits|Cast-Main Cast|Theme-Fantasy|Setting-Scene|Theme-Other|Cast-Main Cast|Theme-Fantasy|Theme-Romance|Cast-Main Cast|Cast-Traits|Cast-Traits,SILVER LINK.
98478,March comes in like a lion Season 2,3-gatsu no Lion 2nd Season,３月のライオン 第2シリーズ,TV,FINISHED,22,FALL,2017,89,89,125853,9826,Drama|Slice of Life,Coming of Age|Rehabilitation|Found Family|Family Life|Shogi|Seinen|Bullying|Male Protagonist|Philosophy|Urban|Board Game|School|Estranged Family|Primarily Adult Cast|Food|Iyashikei|School Club|Disability,Theme-Drama|Theme-Drama|Theme-Other|Theme-Slice of Life|Theme-Game-Card & Board Game|Demographic|Theme-Drama|Cast-Main Cast|Theme-Other|Setting-Scene|Theme-Game|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Theme-Arts|Theme-Slice of Life|Setting-Scene|Cast-Traits,Shaft
21878,Gabriel DropOut,Gabriel Dropout,ガヴリールドロップアウト,TV,FINISHED,12,WINTER,2017,73,73,125593,2479,Comedy|Slice of Life|Supernatural,Angels|Female Protagonist|Urban Fantasy|Demons|Primarily Female Cast|Cute Girls Doing Cute Things|Primarily Teen Cast|Surreal Comedy|Slapstick|Urban|School|Gods|Episodic|Chibi|Hikikomori|Magic|Tsundere|Chuunibyou|Parody|Video Games|Shounen,Cast-Traits|Cast-Main Cast|Setting-Universe|Cast-Traits|Cast-Main Cast|Theme-Slice of Life|Cast-Main Cast|Theme-Comedy|Theme-Comedy|Setting-Scene|Setting-Scene|Cast-Traits|Technical|Theme-Other|Cast-Traits|Theme-Fantasy|Cast-Traits|Cast-Traits|Theme-Comedy|Theme-Game|Demographic,Doga Kobo
21123,DRIFTERS,DRIFTERS,DRIFTERS,TV,FINISHED,12,FALL,2016,75,75,125470,2504,Action|Adventure|Comedy|Fantasy,Isekai|Historical|War|Male Protagonist|Samurai|Gore|Anachronism|Swordplay|Seinen|Anti-Hero|Primarily Adult Cast|Primarily Male Cast|Elf|Language Barrier|Guns|Magic|Archery|Aviation|CGI|Dragons|Death Game,Theme-Fantasy|Setting-Time|Theme-Other|Cast-Main Cast|Cast-Traits|Theme-Other|Setting-Time|Theme-Action|Demographic|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Theme-Other|Theme-Action|Theme-Fantasy|Theme-Action|Theme-Other-Vehicle|Technical|Cast-Traits|Theme-Other,Hoods Entertainment
170942,Blue Box,Ao no Hako,アオのハコ,ONA,FINISHED,25,FALL,2024,81,81,125248,4760,Romance|Slice of Life|Sports,Heterosexual|Primarily Teen Cast|School Club|Coming of Age|Athletics|Male Protagonist|Badminton|School|Female Protagonist|Cohabitation|Basketball|Shounen|Acrobatics|Chibi,Theme-Romance|Cast-Main Cast|Setting-Scene|Theme-Drama|Theme-Game-Sport|Cast-Main Cast|Theme-Game-Sport|Setting-Scene|Cast-Main Cast|Theme-Romance|Theme-Game-Sport|Demographic|Theme-Game-Sport|Theme-Other,Telecom Animation Film
21262,Owarimonogatari,Owarimonogatari,終物語,TV,FINISHED,12,FALL,2015,85,85,125244,3252,Drama|Mystery|Psychological|Supernatural,Philosophy|Urban Fantasy|Male Protagonist|Primarily Teen Cast|Vampire|Detective|Achronological Order|Primarily Female Cast|Coming of Age|Tsundere,Theme-Other|Setting-Universe|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Cast-Traits|Setting-Time|Cast-Main Cast|Theme-Drama|Cast-Traits,Shaft
18397,Attack on Titan OVA,Shingeki no Kyojin OVA,進撃の巨人 OVA,OVA,FINISHED,3,FALL,2013,77,77,125216,1331,Action|Drama|Fantasy|Mystery,Kaiju|Military|Super Power|Male Protagonist|Steampunk|Shounen|Female Protagonist|Rural|Coming of Age|Gore|Guns|Swordplay|CGI|Archery|Food|Medieval,Theme-Fantasy|Theme-Other-Organisations|Theme-Fantasy|Cast-Main Cast|Theme-Fantasy|Demographic|Cast-Main Cast|Setting-Scene|Theme-Drama|Theme-Other|Theme-Action|Theme-Action|Technical|Theme-Action|Theme-Arts|Setting-Time,WIT STUDIO
14749,Oreshura,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,俺の彼女と幼なじみが修羅場すぎる,TV,FINISHED,13,WINTER,2013,66,66,125019,1353,Comedy|Romance,Female Harem|School|School Club|Male Protagonist|Primarily Female Cast|Chuunibyou|Cute Girls Doing Cute Things|Heterosexual|Kuudere|Meta|Fake Relationship|Blackmail,Theme-Romance|Setting-Scene|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Theme-Slice of Life|Theme-Romance|Cast-Traits|Theme-Other|Theme-Drama|Theme-Other,A-1 Pictures
167152,Sentenced to Be a Hero,Yuusha Kei ni Shosu: Choubatsu Yuusha 9004-tai Keimu Kiroku,勇者刑に処す 懲罰勇者9004隊刑務記録,TV,FINISHED,12,WINTER,2026,81,81,124999,3654,Action|Drama|Fantasy,Medieval|Male Protagonist|Demons|Anti-Hero|Gods|Gore|Crime|Military|Swordplay|CGI|Tsundere|Prison,Setting-Time|Cast-Main Cast|Cast-Traits|Cast-Main Cast|Cast-Traits|Theme-Other|Theme-Other|Theme-Other-Organisations|Theme-Action|Technical|Cast-Traits|Setting-Scene,Studio KAI
126546,Seirei Gensouki: Spirit Chronicles,Seirei Gensouki,精霊幻想記,TV,FINISHED,12,SUMMER,2021,69,69,124995,3051,Action|Drama|Fantasy|Romance,Isekai|Male Protagonist|Magic|Reincarnation|Medieval|Female Harem|Swordplay|Heterosexual|Kemonomimi|Super Power|School|Bullying,Theme-Fantasy|Cast-Main Cast|Theme-Fantasy|Theme-Other|Setting-Time|Theme-Romance|Theme-Action|Theme-Romance|Cast-Traits|Theme-Fantasy|Setting-Scene|Theme-Drama,TMS Entertainment
132126,Sonny Boy,Sonny Boy,Sonny Boy,TV,FINISHED,12,SUMMER,2021,78,78,124894,6544,Drama|Mystery|Psychological|Sci-Fi|Supernatural,Philosophy|Denpa|Coming of Age|Super Power|Survival|Primarily Teen Cast|Isekai|Achronological Order|Travel|Mixed Media|School|Episodic|Tragedy|Wilderness|Male Protagonist|Animals|Desert|Heterosexual|Baseball,Theme-Other|Theme-Other|Theme-Drama|Theme-Fantasy|Theme-Other|Cast-Main Cast|Theme-Fantasy|Setting-Time|Theme-Other|Technical|Setting-Scene|Technical|Theme-Drama|Setting-Scene|Cast-Main Cast|Theme-Other|Setting-Scene|Theme-Romance|Theme-Game-Sport,MADHOUSE
110354,BNA,BNA,BNA ビー・エヌ・エー,ONA,FINISHED,12,SPRING,2020,72,72,124872,3072,Action|Comedy|Fantasy,Animals|Shapeshifting|Anthropomorphism|Kemonomimi|Conspiracy|Female Protagonist|Urban Fantasy|Politics|Detective|Cult|Class Struggle|Dystopian|Tomboy|Police|Urban|Coming of Age|Mafia|Baseball|Bullying|Idol,Theme-Other|Theme-Fantasy|Cast-Traits|Cast-Traits|Theme-Drama|Cast-Main Cast|Setting-Universe|Theme-Other|Cast-Traits|Theme-Other-Organisations|Theme-Drama|Setting-Time|Cast-Traits|Theme-Other-Organisations|Setting-Scene|Theme-Drama|Theme-Other-Organisations|Theme-Game-Sport|Theme-Drama|Cast-Traits,TRIGGER
117612,How a Realist Hero Rebuilt the Kingdom,Genjitsu Shugi Yuusha no Oukoku Saikenki,現実主義勇者の王国再建記,TV,FINISHED,13,SUMMER,2021,71,71,124856,2414,Action|Adventure|Fantasy|Romance,Kingdom Management|Politics|Isekai|Economics|Male Protagonist|Royal Affairs|Female Harem|Magic|Medieval|Food|Elf|Classic Literature|Tanned Skin|Nekomimi|Adoption|Ensemble Cast|Anthropomorphism|Cosplay,Theme-Drama|Theme-Other|Theme-Fantasy|Theme-Other|Cast-Main Cast|Theme-Other|Theme-Romance|Theme-Fantasy|Setting-Time|Theme-Arts|Cast-Traits|Theme-Arts|Cast-Traits|Cast-Traits|Theme-Other|Cast-Main Cast|Cast-Traits|Cast-Traits,J.C.STAFF
9041,Infinite Stratos,IS: Infinite Stratos,IS〈インフィニット・ストラトス〉,TV,FINISHED,12,WINTER,2011,61,61,124658,1313,Action|Comedy|Ecchi|Mecha|Romance|Sci-Fi,Female Harem|Male Protagonist|School|Robots|Real Robot|Tsundere|Primarily Female Cast|Nudity|Heterosexual|Crossdressing|Swordplay|Foreign|Primarily Teen Cast|Kuudere|Henshin|Aviation|CGI|Artificial Intelligence|School Club,Theme-Romance|Cast-Main Cast|Setting-Scene|Cast-Traits|Theme-Sci-Fi-Mecha|Cast-Traits|Cast-Main Cast|Cast-Traits|Theme-Romance|Cast-Traits|Theme-Action|Setting-Scene|Cast-Main Cast|Cast-Traits|Theme-Fantasy|Theme-Other-Vehicle|Technical|Cast-Traits|Setting-Scene,8-bit
20671,Log Horizon 2,Log Horizon 2,ログ・ホライズン 2,TV,FINISHED,25,FALL,2014,73,73,124638,1616,Action|Adventure|Fantasy,Isekai|Virtual World|Dungeon|Video Games|Ensemble Cast|Male Protagonist|Politics|Magic|Love Triangle|Goblin|Dragons|Kemonomimi|Found Family|Elf|Crossdressing|LGBTQ+ Themes|Twins|Gender Bending|CGI|Conspiracy|Primarily Adult Cast|Anthropomorphism,Theme-Fantasy|Setting-Universe|Setting-Scene|Theme-Game|Cast-Main Cast|Cast-Main Cast|Theme-Other|Theme-Fantasy|Theme-Romance|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Other|Cast-Traits|Cast-Traits|Theme-Other|Cast-Traits|Theme-Other|Technical|Theme-Drama|Cast-Main Cast|Cast-Traits,Studio DEEN
11499,Sankarea: Undying Love,Sankarea,さんかれあ,TV,FINISHED,12,SPRING,2012,70,70,124505,1886,Comedy|Ecchi|Horror|Romance|Supernatural,Zombie|Monster Girl|Heterosexual|Ojou-sama|Rural|Shounen|Animals|Male Protagonist|Female Protagonist|Medicine|Unrequited Love|Love Triangle|School|Maids|Nudity|Kuudere|Fencing,Cast-Traits|Cast-Traits|Theme-Romance|Cast-Traits|Setting-Scene|Demographic|Theme-Other|Cast-Main Cast|Cast-Main Cast|Theme-Other|Theme-Romance|Theme-Romance|Setting-Scene|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Game-Sport,Studio DEEN
166794,A Sign of Affection,Yubisaki to Renren,ゆびさきと恋々,TV,FINISHED,12,WINTER,2024,82,82,124077,5480,Romance|Slice of Life,Disability|Shoujo|Female Protagonist|Language Barrier|Heterosexual|College|Primarily Adult Cast|Urban|Iyashikei|Snowscape|Chibi|Bar|Travel|Restaurant,Cast-Traits|Demographic|Cast-Main Cast|Theme-Other|Theme-Romance|Setting-Scene|Cast-Main Cast|Setting-Scene|Theme-Slice of Life|Setting-Scene|Theme-Other|Setting-Scene|Theme-Other|Setting-Scene,Ajiado
103900,We Never Learn: BOKUBEN,Bokutachi wa Benkyou ga Dekinai,ぼくたちは勉強ができない,TV,FINISHED,13,SPRING,2019,71,71,123919,2143,Comedy|Ecchi|Romance|Slice of Life,Female Harem|Slapstick|School|Male Protagonist|Primarily Female Cast|Teacher|Heterosexual|Swimming|Coming of Age|Kuudere|Tanned Skin|Tsundere|Tomboy|Maids|Shounen,Theme-Romance|Theme-Comedy|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Theme-Romance|Theme-Game-Sport|Theme-Drama|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Demographic,Studio Silver
163146,BLUE LOCK Season 2,Blue Lock VS. U-20 JAPAN,ブルーロック VS. U-20 JAPAN,TV,FINISHED,14,FALL,2024,75,75,123855,2697,Action|Drama|Sports,Football|Male Protagonist|Primarily Male Cast|Ensemble Cast|Shounen|Battle Royale|Primarily Teen Cast|CGI|Revenge|Estranged Family|Surreal Comedy|Tanned Skin,Theme-Game-Sport|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Demographic|Theme-Action|Cast-Main Cast|Technical|Theme-Drama|Cast-Main Cast|Theme-Comedy|Cast-Traits,8-bit
2034,Lovely Complex,Lovely★Complex,ラブ★コン,TV,FINISHED,24,SPRING,2007,78,78,123837,4497,Comedy|Romance|Slice of Life,Female Protagonist|Shoujo|School|Primarily Teen Cast|Slapstick|Heterosexual|Tomboy|Basketball|Transgender,Cast-Main Cast|Demographic|Setting-Scene|Cast-Main Cast|Theme-Comedy|Theme-Romance|Cast-Traits|Theme-Game-Sport|Cast-Traits,Toei Animation
7724,Shiki,Shiki,屍鬼,TV,FINISHED,22,SUMMER,2010,75,75,123708,3114,Horror|Mystery|Supernatural|Thriller,Survival|Rural|Ensemble Cast|Philosophy|Denpa|Gore|Urban Fantasy|Pandemic|Medicine|Male Protagonist|Revenge|Religion|Achronological Order|Yandere|Writing|Primarily Teen Cast|Guns,Theme-Other|Setting-Scene|Cast-Main Cast|Theme-Other|Theme-Other|Theme-Other|Setting-Universe|Theme-Other|Theme-Other|Cast-Main Cast|Theme-Drama|Theme-Other|Setting-Time|Cast-Traits|Theme-Arts|Cast-Main Cast|Theme-Action,Daume
159322,BLEACH: Thousand-Year Blood War - The Separation,BLEACH: Sennen Kessen-hen - Ketsubetsu-tan,BLEACH 千年血戦篇-訣別譚-,TV,FINISHED,13,SUMMER,2023,86,86,123572,4639,Action|Adventure|Supernatural,Shounen|War|Super Power|Male Protagonist|Swordplay|Urban Fantasy|Mythology|Afterlife|Gore|Ghost|LGBTQ+ Themes,Demographic|Theme-Other|Theme-Fantasy|Cast-Main Cast|Theme-Action|Setting-Universe|Theme-Fantasy|Setting-Universe|Theme-Other|Cast-Traits|Theme-Other,Studio Pierrot
127401,Platinum End,Platinum End,プラチナエンド,TV,FINISHED,24,FALL,2021,58,58,123514,1442,Drama|Mystery|Psychological|Romance|Supernatural,Denpa|Battle Royale|Angels|Gods|Primarily Teen Cast|Survival|Death Game|Suicide|Urban Fantasy|Philosophy|Male Protagonist|Urban|Crime|Religion|Super Power|Archery|Heterosexual|Shounen|CGI|Rape|Ensemble Cast|Hikikomori|Bullying|Gore|Yandere|Politics|Kuudere|Time Skip|Primarily Adult Cast,Theme-Other|Theme-Action|Cast-Traits|Cast-Traits|Cast-Main Cast|Theme-Other|Theme-Other|Theme-Drama|Setting-Universe|Theme-Other|Cast-Main Cast|Setting-Scene|Theme-Other|Theme-Other|Theme-Fantasy|Theme-Action|Theme-Romance|Demographic|Technical|Sexual Content|Cast-Main Cast|Cast-Traits|Theme-Drama|Theme-Other|Cast-Traits|Theme-Other|Cast-Traits|Setting-Time|Cast-Main Cast,Signal.MD
21718,Fate/stay night [Heaven's Feel] II. lost butterfly,Fate/stay night [Heaven's Feel] II. lost butterfly,Fate/stay night[Heaven's Feel] ⅠⅠ.lost butterfly,MOVIE,FINISHED,1,WINTER,2019,84,84,123375,3988,Action|Fantasy|Psychological|Romance|Supernatural|Thriller,Magic|Urban Fantasy|Battle Royale|Gore|Female Protagonist|Found Family|School|Male Protagonist|Super Power|Cosmic Horror|Orphan|Primarily Teen Cast|Archery|Swordplay|Assassins|Nudity|Urban|Heterosexual|Kuudere|Food|Demons|CGI|Love Triangle|Mythology|Tanned Skin,Theme-Fantasy|Setting-Universe|Theme-Action|Theme-Other|Cast-Main Cast|Theme-Other|Setting-Scene|Cast-Main Cast|Theme-Fantasy|Theme-Other|Cast-Traits|Cast-Main Cast|Theme-Action|Theme-Action|Theme-Other-Organisations|Cast-Traits|Setting-Scene|Theme-Romance|Cast-Traits|Theme-Arts|Cast-Traits|Technical|Theme-Romance|Theme-Fantasy|Cast-Traits,ufotable
323,Paranoia Agent,Mousou Dairinin,妄想代理人,TV,FINISHED,13,WINTER,2004,76,76,123150,3670,Drama|Mystery|Psychological|Supernatural|Thriller,Denpa|Crime|Philosophy|Detective|Ensemble Cast|Urban Fantasy|Police|Urban|Episodic|Female Protagonist|Nudity|Dissociative Identities|Disability|Satire|Male Protagonist|Primarily Adult Cast|Prostitution|Chuunibyou|Bullying|Cosmic Horror|LGBTQ+ Themes,Theme-Other|Theme-Other|Theme-Other|Cast-Traits|Cast-Main Cast|Setting-Universe|Theme-Other-Organisations|Setting-Scene|Technical|Cast-Main Cast|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Comedy|Cast-Main Cast|Cast-Main Cast|Sexual Content|Cast-Traits|Theme-Drama|Theme-Other|Theme-Other,MADHOUSE
225,Dragon Ball GT,Dragon Ball GT,ドラゴンボールGT,TV,FINISHED,64,WINTER,1996,63,63,122948,2150,Action|Adventure|Comedy|Sci-Fi,Aliens|Age Regression|Henshin|Space|Dragons|Super Power|Martial Arts|Shounen|Male Protagonist|Magic|Super Robot,Cast-Traits|Cast-Traits|Theme-Fantasy|Setting-Universe|Cast-Traits|Theme-Fantasy|Theme-Action|Demographic|Cast-Main Cast|Theme-Fantasy|Theme-Sci-Fi-Mecha,Toei Animation
16417,Tamako Market,Tamako Market,たまこまーけっと,TV,FINISHED,12,WINTER,2013,73,73,122796,1871,Comedy|Slice of Life,Cute Girls Doing Cute Things|Female Protagonist|Food|Episodic|Family Life|Primarily Female Cast|Animals|Ensemble Cast|Heterosexual|Primarily Teen Cast|Anthropomorphism|Coming of Age|Surreal Comedy|Urban|School|School Club|Tanned Skin|Badminton|Kuudere|Tsundere,Theme-Slice of Life|Cast-Main Cast|Theme-Arts|Technical|Theme-Slice of Life|Cast-Main Cast|Theme-Other|Cast-Main Cast|Theme-Romance|Cast-Main Cast|Cast-Traits|Theme-Drama|Theme-Comedy|Setting-Scene|Setting-Scene|Setting-Scene|Cast-Traits|Theme-Game-Sport|Cast-Traits|Cast-Traits,Kyoto Animation
126192,"Girlfriend, Girlfriend",Kanojo mo Kanojo,カノジョも彼女,TV,FINISHED,12,SUMMER,2021,63,63,122156,1953,Comedy|Ecchi|Romance|Slice of Life,Polyamorous|Female Harem|Heterosexual|Love Triangle|Male Protagonist|Slapstick|Primarily Female Cast|Primarily Teen Cast|Parody|Satire|Shounen|Tsundere|School|Yandere|Nudity|Cohabitation|Video Games|Crossdressing,Theme-Romance|Theme-Romance|Theme-Romance|Theme-Romance|Cast-Main Cast|Theme-Comedy|Cast-Main Cast|Cast-Main Cast|Theme-Comedy|Theme-Comedy|Demographic|Cast-Traits|Setting-Scene|Cast-Traits|Cast-Traits|Theme-Romance|Theme-Game|Cast-Traits,Tezuka Productions
18277,Strike the Blood,Strike the Blood,ストライク・ザ・ブラッド,TV,FINISHED,24,FALL,2013,66,66,122136,1395,Action|Ecchi|Fantasy|Supernatural,Vampire|Magic|Female Harem|Male Protagonist|Spearplay|Urban Fantasy|School|Super Power|Gore|Anthropomorphism|Angels|Witch|Alchemy|Artificial Intelligence|Software Development|Nudity|Kuudere,Cast-Traits|Theme-Fantasy|Theme-Romance|Cast-Main Cast|Theme-Action|Setting-Universe|Setting-Scene|Theme-Fantasy|Theme-Other|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Fantasy|Cast-Traits|Theme-Other|Cast-Traits|Cast-Traits,SILVER LINK.
4081,Natsume's Book of Friends Season 1,Natsume Yuujinchou,夏目友人帳,TV,FINISHED,13,SUMMER,2008,80,80,121928,4619,Drama|Fantasy|Slice of Life|Supernatural,Youkai|Iyashikei|Episodic|Male Protagonist|Found Family|Rural|Adoption|Shoujo|Urban Fantasy|Bullying|Primarily Teen Cast|Primarily Male Cast|Shapeshifting|Outdoor Activities|Exorcism|Tsundere|Coming of Age|School,Theme-Fantasy|Theme-Slice of Life|Technical|Cast-Main Cast|Theme-Other|Setting-Scene|Theme-Other|Demographic|Setting-Universe|Theme-Drama|Cast-Main Cast|Cast-Main Cast|Theme-Fantasy|Setting-Scene|Theme-Fantasy|Cast-Traits|Theme-Drama|Setting-Scene,Brain's Base
135806,Uncle from Another World,Isekai Oji-san,異世界おじさん,TV,FINISHED,13,SUMMER,2022,76,76,121800,3039,Adventure|Comedy|Fantasy,Isekai|Parody|Magic|Meta|Male Protagonist|Seinen|Video Games|Primarily Adult Cast|Otaku Culture|Surreal Comedy|Tsundere|Elf|POV|Memory Manipulation|Satire|Female Harem|Slapstick|Reverse Isekai|Tragedy|Nudity|Urban Fantasy|Achronological Order|Dragons|Episodic|Prison|Virtual World,Theme-Fantasy|Theme-Comedy|Theme-Fantasy|Theme-Other|Cast-Main Cast|Demographic|Theme-Game|Cast-Main Cast|Theme-Other|Theme-Comedy|Cast-Traits|Cast-Traits|Technical|Theme-Other|Theme-Comedy|Theme-Romance|Theme-Comedy|Theme-Fantasy|Theme-Drama|Cast-Traits|Setting-Universe|Setting-Time|Cast-Traits|Technical|Setting-Scene|Setting-Universe,Atelier Pontdarc
141911,Skip and Loafer,Skip to Loafer,スキップとローファー,TV,FINISHED,12,SPRING,2023,81,81,121741,5448,Comedy|Romance|Slice of Life,School|Female Protagonist|Primarily Teen Cast|Coming of Age|Urban|Heterosexual|Seinen|Iyashikei|Acting|Transgender|Rural|LGBTQ+ Themes|Coastal,Setting-Scene|Cast-Main Cast|Cast-Main Cast|Theme-Drama|Setting-Scene|Theme-Romance|Demographic|Theme-Slice of Life|Theme-Arts|Cast-Traits|Setting-Scene|Theme-Other|Setting-Scene,P.A.WORKS
162670,Dr. STONE New World Part 2,Dr. STONE: NEW WORLD Part 2,Dr.STONE NEW WORLD 第2クール,TV,FINISHED,11,FALL,2023,83,83,121736,2452,Action|Adventure|Comedy|Sci-Fi,Post-Apocalyptic|Survival|Educational|Ensemble Cast|Shounen|Primarily Adult Cast|War|Primarily Male Cast|Male Protagonist|Crossdressing|Ships|Guns|Travel|Asexual|CGI|Spearplay|Femboy,Setting-Universe|Theme-Other|Theme-Other|Cast-Main Cast|Demographic|Cast-Main Cast|Theme-Other|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Theme-Other-Vehicle|Theme-Action|Theme-Other|Cast-Traits|Technical|Theme-Action|Cast-Traits,TMS Entertainment
98251,AHO-GIRL,Aho-Girl,アホガール,TV_SHORT,FINISHED,12,SUMMER,2017,64,64,121064,1245,Comedy|Romance,Slapstick|Female Protagonist|School|Primarily Female Cast|Heterosexual|Shounen|Male Protagonist|Love Triangle|Animals|Delinquents|Gyaru|Female Harem,Theme-Comedy|Cast-Main Cast|Setting-Scene|Cast-Main Cast|Theme-Romance|Demographic|Cast-Main Cast|Theme-Romance|Theme-Other|Cast-Traits|Cast-Traits|Theme-Romance,diomedéa
2476,School Days (TV),School Days (TV),School Days (TV),TV,FINISHED,12,SUMMER,2007,49,49,120841,1258,Drama|Psychological|Romance,Netorare|Female Harem|School|Male Protagonist|Cheating|Heterosexual|Primarily Teen Cast|Bullying|Nudity|Urban|Trains,Sexual Content|Theme-Romance|Setting-Scene|Cast-Main Cast|Sexual Content|Theme-Romance|Cast-Main Cast|Theme-Drama|Cast-Traits|Setting-Scene|Theme-Other-Vehicle,TNK
111790,HAIKYU!! LAND VS. AIR,Haikyuu!! Riku VS Kuu,ハイキュー!! 陸 VS 空,OVA,FINISHED,2,WINTER,2020,79,79,120444,1747,Comedy|Drama|Sports,Volleyball|Ensemble Cast|School Club|Shounen|Primarily Male Cast|Primarily Teen Cast|Male Protagonist|Coming of Age,Theme-Game-Sport|Cast-Main Cast|Setting-Scene|Demographic|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Drama,Production I.G
21574,KONOSUBA -God's blessing on this wonderful world!: God's Blessings On This Wonderful Choker!,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,この素晴らしい世界に祝福を！ この素晴らしいチョーカーに祝福を!,OVA,FINISHED,1,SPRING,2016,76,76,120369,1315,Comedy|Ecchi|Fantasy,Isekai|Parody|Chuunibyou|Female Harem|Satire|Magic|Meta|Afterlife|Nudity|Gods|Male Protagonist|Primarily Female Cast|Heterosexual|Ensemble Cast|Anti-Hero|Medieval,Theme-Fantasy|Theme-Comedy|Cast-Traits|Theme-Romance|Theme-Comedy|Theme-Fantasy|Theme-Other|Setting-Universe|Cast-Traits|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Cast-Main Cast|Cast-Main Cast|Setting-Time,Studio DEEN
112323,Arifureta: From Commonplace to World's Strongest Season 2,Arifureta Shokugyou de Sekai Saikyou 2nd season,ありふれた職業で世界最強 2nd season,TV,FINISHED,12,WINTER,2022,70,70,120312,2641,Action|Adventure|Fantasy|Psychological,Isekai|Anti-Hero|Female Harem|Male Protagonist|Magic|Dungeon|Guns|Demons|Monster Girl|Primarily Female Cast|Vampire|CGI|Kemonomimi|Satire|Primarily Teen Cast|Slavery|Cosmic Horror|Medieval,Theme-Fantasy|Cast-Main Cast|Theme-Romance|Cast-Main Cast|Theme-Fantasy|Setting-Scene|Theme-Action|Cast-Traits|Cast-Traits|Cast-Main Cast|Cast-Traits|Technical|Cast-Traits|Theme-Comedy|Cast-Main Cast|Theme-Other|Theme-Other|Setting-Time,Asread
110350,ID: INVADED,ID: INVADED,イド：インヴェイデッド,TV,FINISHED,13,WINTER,2020,77,77,119974,3043,Drama|Mystery|Psychological|Sci-Fi|Thriller,Detective|Virtual World|Crime|Police|Memory Manipulation|Augmented Reality|Prison|Primarily Adult Cast|Male Protagonist|Female Protagonist|Anti-Hero|Philosophy|Amnesia|Cyberpunk|Gore|CGI|Guns,Cast-Traits|Setting-Universe|Theme-Other|Theme-Other-Organisations|Theme-Other|Setting-Universe|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Other|Cast-Traits|Theme-Sci-Fi|Theme-Other|Technical|Theme-Action,NAZ
114085,Kemono Jihen,Kemono Jihen,怪物事変,TV,FINISHED,12,WINTER,2021,72,72,119865,2265,Action|Drama|Mystery|Supernatural,Monster Boy|Youkai|Primarily Child Cast|Male Protagonist|Urban Fantasy|Shounen|Kemonomimi|Femboy|Primarily Male Cast|Detective|Found Family|Urban|Body Horror|Monster Girl|Gore|Animals|Nekomimi|Vampire|Orphan|Bullying|Rape,Cast-Traits|Theme-Fantasy|Cast-Main Cast|Cast-Main Cast|Setting-Universe|Demographic|Cast-Traits|Cast-Traits|Cast-Main Cast|Cast-Traits|Theme-Other|Setting-Scene|Theme-Other|Cast-Traits|Theme-Other|Theme-Other|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Drama|Sexual Content,Ajiado
128712,The Detective Is Already Dead,"Tantei wa mou, Shindeiru.",探偵はもう、死んでいる。,TV,FINISHED,12,SUMMER,2021,61,61,119746,1692,Comedy|Drama|Mystery|Romance|Supernatural,Detective|Heterosexual|Male Protagonist|Tragedy|Achronological Order|Female Protagonist|Terrorism|Crime|Dissociative Identities|Super Power|Urban Fantasy|Female Harem|Artificial Intelligence|Guns|Police|VTuber|Idol|Prison|Robots,Cast-Traits|Theme-Romance|Cast-Main Cast|Theme-Drama|Setting-Time|Cast-Main Cast|Theme-Other|Theme-Other|Cast-Traits|Theme-Fantasy|Setting-Universe|Theme-Romance|Cast-Traits|Theme-Action|Theme-Other-Organisations|Cast-Traits|Cast-Traits|Setting-Scene|Cast-Traits,ENGI
