id,title_english,title_romaji,title_native,format,status,episodes,season,season_year,average_score,mean_score,popularity,favourites,genres,tags,tag_categories,sp_tags,main_studio,prequel_id,sequel_id
101291,Rascal Does Not Dream of Bunny Girl Senpai,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,青春ブタ野郎はバニーガール先輩の夢を見ない,TV,FINISHED,13,FALL,2018,81,81,545100,31318,Comedy|Drama|Mystery|Psychological|Romance|Supernatural,Urban Fantasy|Primarily Teen Cast|Heterosexual|Male Protagonist|Coming of Age|Primarily Female Cast|Kuudere|School|Urban|Hikikomori|Acting|Tsundere|Female Harem|Love Triangle|Idol|Clone|Chuunibyou,Setting-Universe|Cast-Main Cast|Theme-Romance|Cast-Main Cast|Theme-Drama|Cast-Main Cast|Cast-Traits|Setting-Scene|Setting-Scene|Cast-Traits|Theme-Arts|Cast-Traits|Theme-Romance|Theme-Romance|Cast-Traits|Cast-Traits|Cast-Traits,Memory Manipulation|Rehabilitation|Dissociative Identities|Tragedy|Amnesia|Bullying|Time Manipulation|Body Swapping|Time Loop|Unrequited Love,CloverWorks,,104157
97940,Black Clover,Black Clover,ブラッククローバー,TV,FINISHED,170,FALL,2017,79,79,544682,30238,Action|Adventure|Comedy|Fantasy,Magic|Shounen|Found Family|Male Protagonist|Super Power|Ensemble Cast|Orphan|Demons|Estranged Family|Medieval|Swordplay|Class Struggle|Heterosexual|Bullying|Cultivation|Kuudere|Henshin|Love Triangle|Politics|Tsundere|Disability|Travel|Nun|Food|Espionage|Curses|Dungeon|Suicide|Episodic|War|Tomboy|Coming of Age|Philosophy|Nudity,Theme-Fantasy|Demographic|Theme-Other|Cast-Main Cast|Theme-Fantasy|Cast-Main Cast|Cast-Traits|Cast-Traits|Cast-Main Cast|Setting-Time|Theme-Action|Theme-Drama|Theme-Romance|Theme-Drama|Theme-Fantasy|Cast-Traits|Theme-Fantasy|Theme-Romance|Theme-Other|Cast-Traits|Cast-Traits|Theme-Other|Cast-Traits|Theme-Arts|Theme-Action|Theme-Fantasy|Setting-Scene|Theme-Drama|Technical|Theme-Other|Cast-Traits|Theme-Drama|Theme-Other|Cast-Traits,Revenge|Elf|Dissociative Identities|Reincarnation|Adoption|Conspiracy|Cult|Lost Civilization|Time Skip|Age Regression,Studio Pierrot,,195604
140960,SPY x FAMILY,SPY×FAMILY,SPY×FAMILY,TV,FINISHED,12,SPRING,2022,83,83,533475,24876,Action|Comedy|Slice of Life|Supernatural,Espionage|Family Life|Found Family|Fake Relationship|Assassins|Shounen|Parenthood|Adoption|Conspiracy|Male Protagonist|Female Protagonist|Foreign|Urban|Slapstick|Crime|Super Power|School|Ensemble Cast|Heterosexual|Surreal Comedy|Parody|Politics|Episodic|Unrequited Love|Cohabitation|Guns|Urban Fantasy|Orphan|Martial Arts|Tsundere|Bullying,Theme-Action|Theme-Slice of Life|Theme-Other|Theme-Drama|Theme-Other-Organisations|Demographic|Theme-Slice of Life|Theme-Other|Theme-Drama|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Setting-Scene|Theme-Comedy|Theme-Other|Theme-Fantasy|Setting-Scene|Cast-Main Cast|Theme-Romance|Theme-Comedy|Theme-Comedy|Theme-Other|Technical|Theme-Romance|Theme-Romance|Theme-Action|Setting-Universe|Cast-Traits|Theme-Action|Cast-Traits|Theme-Drama,,CloverWorks,,142838
101921,Kaguya-sama: Love is War,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,TV,FINISHED,12,WINTER,2019,83,83,527473,28775,Comedy|Psychological|Romance|Slice of Life,School|Tsundere|Heterosexual|Primarily Teen Cast|School Club|Ojou-sama|Episodic|Surreal Comedy|Kuudere|Slapstick|Parody|Female Protagonist|Seinen|Male Protagonist|Meta|Ensemble Cast,Setting-Scene|Cast-Traits|Theme-Romance|Cast-Main Cast|Setting-Scene|Cast-Traits|Technical|Theme-Comedy|Cast-Traits|Theme-Comedy|Theme-Comedy|Cast-Main Cast|Demographic|Cast-Main Cast|Theme-Other|Cast-Main Cast,,A-1 Pictures,,112641
105333,Dr. STONE,Dr. STONE,Dr.STONE,TV,FINISHED,24,SUMMER,2019,81,81,523572,24369,Action|Adventure|Comedy|Sci-Fi,Post-Apocalyptic|Survival|Lost Civilization|Educational|Time Skip|Male Protagonist|Shounen|Environmental|Ensemble Cast|Primarily Teen Cast|Kingdom Management|Urban Fantasy|Spearplay|Primarily Male Cast|Found Family|Tomboy|Medicine,Setting-Universe|Theme-Other|Theme-Other|Theme-Other|Setting-Time|Cast-Main Cast|Demographic|Theme-Other|Cast-Main Cast|Cast-Main Cast|Theme-Drama|Setting-Universe|Theme-Action|Cast-Main Cast|Theme-Other|Cast-Traits|Theme-Other,Espionage,TMS Entertainment,,113936
21827,Violet Evergarden,Violet Evergarden,ヴァイオレット・エヴァーガーデン,TV,FINISHED,13,WINTER,2018,85,85,519258,36901,Drama|Fantasy|Slice of Life,Rehabilitation|Writing|Tragedy|Female Protagonist|Coming of Age|Kuudere|War|Work|Episodic|Disability|Military|Orphan|Philosophy|Travel|Historical|Primarily Adult Cast|Steampunk|Age Gap|Heterosexual|Foreign|Trains|Guns|Assassins,Theme-Drama|Theme-Arts|Theme-Drama|Cast-Main Cast|Theme-Drama|Cast-Traits|Theme-Other|Setting-Scene|Technical|Cast-Traits|Theme-Other-Organisations|Cast-Traits|Theme-Other|Theme-Other|Setting-Time|Cast-Main Cast|Theme-Fantasy|Theme-Romance|Theme-Romance|Setting-Scene|Theme-Other-Vehicle|Theme-Action|Theme-Other-Organisations,,Kyoto Animation,,109190
19815,"No Game, No Life",No Game No Life,ノーゲーム・ノーライフ,TV,FINISHED,12,SPRING,2014,77,77,518815,19378,Adventure|Comedy|Ecchi|Fantasy,Isekai|Gambling|Alternate Universe|Video Games|Hikikomori|Magic|Male Protagonist|Primarily Female Cast|Parody|Politics|Gods|Female Protagonist|Nudity|Kuudere|Kemonomimi|Meta|Nekomimi|Travel|Female Harem|Elf|Judo|Kingdom Management|Super Power|Class Struggle|Unrequited Love,Theme-Fantasy|Theme-Other|Setting-Universe|Theme-Game|Cast-Traits|Theme-Fantasy|Cast-Main Cast|Cast-Main Cast|Theme-Comedy|Theme-Other|Cast-Traits|Cast-Main Cast|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Other|Cast-Traits|Theme-Other|Theme-Romance|Cast-Traits|Theme-Game-Sport|Theme-Drama|Theme-Fantasy|Theme-Drama|Theme-Romance,Memory Manipulation,MADHOUSE,21875,
20447,Noragami,Noragami,ノラガミ,TV,FINISHED,12,WINTER,2014,78,78,517603,17562,Action|Adventure|Comedy|Supernatural,Gods|Youkai|Urban Fantasy|Female Protagonist|Shounen|Mythology|Urban|Anti-Hero|Shapeshifting|Found Family|Swordplay|Exorcism|Shrine Maiden|Nekomimi|Revenge|Outdoor Activities|Age Gap|Bullying|Environmental,Cast-Traits|Theme-Fantasy|Setting-Universe|Cast-Main Cast|Demographic|Theme-Fantasy|Setting-Scene|Cast-Main Cast|Theme-Fantasy|Theme-Other|Theme-Action|Theme-Fantasy|Cast-Traits|Cast-Traits|Theme-Drama|Setting-Scene|Theme-Romance|Theme-Drama|Theme-Other,Memory Manipulation,bones,,21128
4224,Toradora!,Toradora!,とらドラ！,TV,FINISHED,25,FALL,2008,78,78,515023,21049,Comedy|Drama|Romance|Slice of Life,Tsundere|Male Protagonist|Love Triangle|Primarily Teen Cast|School|Heterosexual|Unrequited Love|Female Protagonist|Slapstick|Family Life|Food|Fake Relationship|Teacher,Cast-Traits|Cast-Main Cast|Theme-Romance|Cast-Main Cast|Setting-Scene|Theme-Romance|Theme-Romance|Cast-Main Cast|Theme-Comedy|Theme-Slice of Life|Theme-Arts|Theme-Drama|Cast-Traits,Female Harem|Tragedy|Body Horror,J.C.STAFF,,
20613,Akame ga Kill!,Akame ga Kill!,アカメが斬る！,TV,FINISHED,24,SUMMER,2014,73,73,511926,15626,Action|Adventure|Drama|Fantasy|Horror|Psychological|Thriller,Assassins|Shounen|Politics|Gore|Crime|Swordplay|Henshin|Super Power|Anti-Hero|Male Protagonist|Primarily Adult Cast|Kuudere|Tsundere|Heterosexual|Kaiju|Female Harem|Guns|Shapeshifting|Demons|Love Triangle|Kemonomimi|Nekomimi|Tomboy,Theme-Other-Organisations|Demographic|Theme-Other|Theme-Other|Theme-Other|Theme-Action|Theme-Fantasy|Theme-Fantasy|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Cast-Traits|Theme-Romance|Theme-Fantasy|Theme-Romance|Theme-Action|Theme-Fantasy|Cast-Traits|Theme-Romance|Cast-Traits|Cast-Traits|Cast-Traits,Tragedy|Female Protagonist|Revenge|Yandere|Time Manipulation,WHITE FOX,,
104276,My Hero Academia Season 4,Boku no Hero Academia 4,僕のヒーローアカデミア４,TV,FINISHED,25,FALL,2019,79,79,507508,11600,Action|Adventure|Comedy|Drama|Sci-Fi,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Cultivation|Yakuza|Drugs|Primarily Male Cast|Delinquents|Bisexual|Transgender|LGBTQ+ Themes|Philosophy|Tomboy,Theme-Fantasy|Theme-Fantasy|Demographic|Cast-Main Cast|Setting-Scene|Cast-Main Cast|Theme-Other|Cast-Main Cast|Setting-Scene|Theme-Other-Organisations|Setting-Universe|Theme-Fantasy|Theme-Other-Organisations|Theme-Other|Cast-Main Cast|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Other|Theme-Other|Cast-Traits,Terrorism|Tragedy|Police|Espionage|Band|Heterosexual|Nudity,bones,100166,117193
101348,Vinland Saga,VINLAND SAGA,ヴィンランド・サガ,TV,FINISHED,24,SUMMER,2019,87,87,507056,35661,Action|Adventure|Drama,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Slavery|Time Skip|Orphan|Pirates|Language Barrier|Religion|Snowscape|Spearplay|Archery|CGI|Cult|Nudity|Achronological Order,Cast-Traits|Theme-Drama|Setting-Scene|Theme-Other|Setting-Time|Cast-Main Cast|Theme-Other|Theme-Drama|Demographic|Cast-Main Cast|Cast-Main Cast|Theme-Other-Organisations|Theme-Other|Theme-Action|Cast-Main Cast|Setting-Time|Theme-Other|Theme-Other|Theme-Romance|Theme-Other|Theme-Other-Vehicle|Theme-Other|Setting-Time|Cast-Traits|Cast-Traits|Theme-Other|Theme-Other|Setting-Scene|Theme-Action|Theme-Action|Technical|Theme-Other-Organisations|Cast-Traits|Setting-Time,Tragedy|Conspiracy,WIT STUDIO,,136430
20789,The Seven Deadly Sins,Nanatsu no Taizai,七つの大罪,TV,FINISHED,24,FALL,2014,73,73,504838,11261,Action|Adventure|Comedy|Ecchi|Fantasy|Supernatural,Ensemble Cast|Shounen|Magic|Demons|Male Protagonist|Age Gap|Heterosexual|Spearplay|Super Power|Swordplay|Anti-Hero|Fairy|Medieval|Love Triangle|Animals|Bar|Revenge|Nudity,Cast-Main Cast|Demographic|Theme-Fantasy|Cast-Traits|Cast-Main Cast|Theme-Romance|Theme-Romance|Theme-Action|Theme-Fantasy|Theme-Action|Cast-Main Cast|Cast-Traits|Setting-Time|Theme-Romance|Theme-Other|Setting-Scene|Theme-Drama|Cast-Traits,Dissociative Identities|Reincarnation,A-1 Pictures,,21385
124080,Horimiya,Horimiya,ホリミヤ,TV,FINISHED,13,WINTER,2021,81,81,499331,31025,Comedy|Romance|Slice of Life,School|Family Life|Male Protagonist|Female Protagonist|Heterosexual|Ensemble Cast|Coming of Age|Primarily Teen Cast|Tsundere|Slapstick|Episodic|Shounen|Chibi,Setting-Scene|Theme-Slice of Life|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Cast-Main Cast|Theme-Drama|Cast-Main Cast|Cast-Traits|Theme-Comedy|Technical|Demographic|Theme-Other,Love Triangle|Bullying|Sadism|Masochism,CloverWorks,,
21202,KONOSUBA -God's blessing on this wonderful world!,Kono Subarashii Sekai ni Shukufuku wo!,この素晴らしい世界に祝福を！,TV,FINISHED,10,WINTER,2016,79,79,489641,22684,Adventure|Comedy|Ecchi|Fantasy,Isekai|Satire|Parody|Primarily Female Cast|Ensemble Cast|Male Protagonist|Slapstick|Magic|Anti-Hero|Afterlife|Masochism|Gods|Chuunibyou|Medieval|Meta|Reincarnation|Survival|Surreal Comedy|Dullahan|Primarily Adult Cast|Swordplay|Heterosexual|Dungeon|Succubus|Nudity,Theme-Fantasy|Theme-Comedy|Theme-Comedy|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Comedy|Theme-Fantasy|Cast-Main Cast|Setting-Universe|Sexual Content|Cast-Traits|Cast-Traits|Setting-Time|Theme-Other|Theme-Other|Theme-Other|Theme-Comedy|Cast-Traits|Cast-Main Cast|Theme-Action|Theme-Romance|Setting-Scene|Cast-Traits|Cast-Traits,,Studio DEEN,,21699
112151,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Kimetsu no Yaiba: Mugen Ressha-hen,鬼滅の刃 無限列車編,MOVIE,FINISHED,1,FALL,2020,84,84,481985,14102,Action|Adventure|Drama|Fantasy|Mystery|Supernatural,Demons|Swordplay|Shounen|Trains|Curses|Male Protagonist|Body Horror|Super Power|Monster Girl|Primarily Teen Cast|CGI|Primarily Male Cast|Orphan|Travel|Shapeshifting|Historical|Vampire|Rural|Martial Arts,Cast-Traits|Theme-Action|Demographic|Theme-Other-Vehicle|Theme-Fantasy|Cast-Main Cast|Theme-Other|Theme-Fantasy|Cast-Traits|Cast-Main Cast|Technical|Cast-Main Cast|Cast-Traits|Theme-Other|Theme-Fantasy|Setting-Time|Cast-Traits|Setting-Scene|Theme-Action,Tragedy|Gore|Suicide,ufotable,101922,142329
20623,Parasyte -the maxim-,Kiseijuu: Sei no Kakuritsu,寄生獣 セイの格率,TV,FINISHED,24,FALL,2014,81,81,477583,18293,Action|Drama|Horror|Psychological|Sci-Fi,Body Horror|Shapeshifting|Survival|Philosophy|Male Protagonist|Seinen|Anthropomorphism|Aliens|Super Power|Urban Fantasy|Gore|Heterosexual|Crime|Urban|Coming of Age|Cannibalism|School|Primarily Teen Cast|Love Triangle|Unrequited Love|Rural|Female Harem|CGI|Delinquents,Theme-Other|Theme-Fantasy|Theme-Other|Theme-Other|Cast-Main Cast|Demographic|Cast-Traits|Cast-Traits|Theme-Fantasy|Setting-Universe|Theme-Other|Theme-Romance|Theme-Other|Setting-Scene|Theme-Drama|Theme-Other|Setting-Scene|Cast-Main Cast|Theme-Romance|Theme-Romance|Setting-Scene|Theme-Romance|Technical|Cast-Traits,Anti-Hero|Revenge|Tragedy|Environmental|Military|Eco-Horror|Guns|Detective|Bullying|Parenthood|Pregnancy,MADHOUSE,,
269,Bleach,BLEACH,BLEACH,TV,FINISHED,366,FALL,2004,79,79,476155,29276,Action|Adventure|Supernatural,Swordplay|Shounen|Super Power|Afterlife|Ghost|Male Protagonist|Exorcism|Demons|Urban Fantasy|Ensemble Cast|School|Kuudere|Achronological Order|Language Barrier|Ninja|Tanned Skin|Tomboy|Centaur|Time Manipulation|Spearplay|Disability|Tsundere|Guns,Theme-Action|Demographic|Theme-Fantasy|Setting-Universe|Cast-Traits|Cast-Main Cast|Theme-Fantasy|Cast-Traits|Setting-Universe|Cast-Main Cast|Setting-Scene|Cast-Traits|Setting-Time|Theme-Other|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Sci-Fi|Theme-Action|Cast-Traits|Cast-Traits|Theme-Action,Memory Manipulation|Time Skip|Cannibalism|Royal Affairs|Rescue|Anthropomorphism|Reincarnation|Kaiju|Dissociative Identities|Fugitive|Clone|Vampire|Ojou-sama|Age Regression|Amnesia,Studio Pierrot,,116674
99423,DARLING in the FRANXX,Darling in the Franxx,ダーリン・イン・ザ・フランキス,TV,FINISHED,24,WINTER,2018,69,69,472909,19080,Action|Drama|Mecha|Psychological|Romance|Sci-Fi,Cohabitation|Super Robot|Orphan|Post-Apocalyptic|Dystopian|Primarily Teen Cast|Coming of Age|Robots|Kaiju|Heterosexual|Found Family|Monster Girl|Female Protagonist|Male Protagonist|Love Triangle|Military|Politics|Unrequited Love|Survival|Tsundere|Body Horror|Femdom|Gore,Theme-Romance|Theme-Sci-Fi-Mecha|Cast-Traits|Setting-Universe|Setting-Time|Cast-Main Cast|Theme-Drama|Cast-Traits|Theme-Fantasy|Theme-Romance|Theme-Other|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Theme-Other-Organisations|Theme-Other|Theme-Romance|Theme-Other|Cast-Traits|Theme-Other|Sexual Content|Theme-Other,Psychosexual|Tragedy|Demons|Conspiracy|Lost Civilization|Memory Manipulation|Aliens|Travel|Environmental|Family Life|LGBTQ+ Themes|Space|Fishing|Virginity|Clone|Marriage|Monster Boy|Pregnancy|Yandere|Time Skip|Drawing|Medicine|Agriculture|Pandemic|Reincarnation|Aviation|Femboy,TRIGGER,,
1575,Code Geass: Lelouch of the Rebellion,Code Geass: Hangyaku no Lelouch,コードギアス 反逆のルルーシュ,TV,FINISHED,25,FALL,2006,85,85,469114,31387,Action|Drama|Mecha|Sci-Fi|Thriller,Anti-Hero|War|Military|Politics|Class Struggle|Revenge|Conspiracy|Super Power|Male Protagonist|Terrorism|Real Robot|Board Game|Dystopian|Philosophy|Super Robot|Boarding School|Primarily Teen Cast|Ensemble Cast|Foreign|Female Protagonist|Go|Guns|Urban Fantasy|Disability|Nudity|School Club|Age Gap|Kuudere|Female Harem|Heterosexual|Swordplay|Tanned Skin|CGI|Gambling,Cast-Main Cast|Theme-Other|Theme-Other-Organisations|Theme-Other|Theme-Drama|Theme-Drama|Theme-Drama|Theme-Fantasy|Cast-Main Cast|Theme-Other|Theme-Sci-Fi-Mecha|Theme-Game|Setting-Time|Theme-Other|Theme-Sci-Fi-Mecha|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Cast-Main Cast|Theme-Game-Card & Board Game|Theme-Action|Setting-Universe|Cast-Traits|Cast-Traits|Setting-Scene|Theme-Romance|Cast-Traits|Theme-Romance|Theme-Romance|Theme-Action|Cast-Traits|Technical|Theme-Other,Tragedy|Memory Manipulation|Amnesia|Drugs|Masturbation,Sunrise,,2904
30,Neon Genesis Evangelion,Shin Seiki Evangelion,新世紀エヴァンゲリオン,TV,FINISHED,26,FALL,1995,83,83,465290,40807,Action|Drama|Mecha|Mystery|Psychological|Sci-Fi,Philosophy|Coming of Age|Super Robot|Dystopian|Post-Apocalyptic|Angels|Psychosexual|Kaiju|Primarily Teen Cast|Male Protagonist|Conspiracy|Denpa|Aliens|Military|Religion|Kuudere|Tokusatsu|Tsundere|Politics|Gore|Found Family|Estranged Family|Trains|Espionage|Episodic|Nudity|Artificial Intelligence,Theme-Other|Theme-Drama|Theme-Sci-Fi-Mecha|Setting-Time|Setting-Universe|Cast-Traits|Theme-Other|Theme-Fantasy|Cast-Main Cast|Cast-Main Cast|Theme-Drama|Theme-Other|Cast-Traits|Theme-Other-Organisations|Theme-Other|Cast-Traits|Theme-Sci-Fi|Cast-Traits|Theme-Other|Theme-Other|Theme-Other|Cast-Main Cast|Theme-Other-Vehicle|Theme-Action|Technical|Cast-Traits|Cast-Traits,Tragedy|Cosmic Horror|Suicide|Mythology|Body Horror|Meta|Clone|Bisexual|LGBTQ+ Themes|Boys' Love,Gainax,,32
199,Spirited Away,Sen to Chihiro no Kamikakushi,千と千尋の神隠し,MOVIE,FINISHED,1,SUMMER,2001,86,86,457139,22019,Adventure|Drama|Fantasy|Supernatural,Female Protagonist|Youkai|Coming of Age|Curses|Magic|Work|Mythology|Urban Fantasy|Isekai|Gods|Witch|Memory Manipulation|Dragons|Anthropomorphism|Travel|Inn|Primarily Child Cast|Trains,Cast-Main Cast|Theme-Fantasy|Theme-Drama|Theme-Fantasy|Theme-Fantasy|Setting-Scene|Theme-Fantasy|Setting-Universe|Theme-Fantasy|Cast-Traits|Cast-Traits|Theme-Other|Cast-Traits|Cast-Traits|Theme-Other|Setting-Scene|Cast-Main Cast|Theme-Other-Vehicle,Shapeshifting|Twins,Studio Ghibli,,
105310,Fire Force,Enen no Shouboutai,炎炎ノ消防隊,TV,FINISHED,24,SUMMER,2019,76,76,455848,13082,Action|Drama|Sci-Fi|Supernatural,Firefighters|Urban Fantasy|Super Power|Demons|Shounen|Religion|Urban|Male Protagonist|Post-Apocalyptic|Steampunk|Ensemble Cast|Tragedy|Dystopian|Slapstick|Nun|Rescue|Lost Civilization|Chuunibyou|Nekomimi|Swordplay|Nudity|Tanned Skin|Primarily Adult Cast|Guns|Bullying|Kemonomimi|Female Harem|Unrequited Love,Theme-Other-Organisations|Setting-Universe|Theme-Fantasy|Cast-Traits|Demographic|Theme-Other|Setting-Scene|Cast-Main Cast|Setting-Universe|Theme-Fantasy|Cast-Main Cast|Theme-Drama|Setting-Time|Theme-Comedy|Cast-Traits|Theme-Other|Theme-Other|Cast-Traits|Cast-Traits|Theme-Action|Cast-Traits|Cast-Traits|Cast-Main Cast|Theme-Action|Theme-Drama|Cast-Traits|Theme-Romance|Theme-Romance,Conspiracy|Cult|Time Manipulation,david production,,114236
142329,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,Kimetsu no Yaiba: Yuukaku-hen,鬼滅の刃 遊郭編,TV,FINISHED,11,WINTER,2022,86,86,452891,15854,Action|Adventure|Fantasy|Supernatural,Demons|Swordplay|Shounen|Male Protagonist|Oiran|Curses|Primarily Teen Cast|Polyamorous|Super Power|Gore|Primarily Male Cast|Tragedy|Ninja|Body Horror|Historical|Monster Girl|CGI|Orphan|Urban|Vampire,Cast-Traits|Theme-Action|Demographic|Cast-Main Cast|Cast-Traits|Theme-Fantasy|Cast-Main Cast|Theme-Romance|Theme-Fantasy|Theme-Other|Cast-Main Cast|Theme-Drama|Cast-Traits|Theme-Other|Setting-Time|Cast-Traits|Technical|Cast-Traits|Setting-Scene|Cast-Traits,Revenge|Crossdressing|Time Skip,ufotable,129874|112151,145139
14719,JoJo's Bizarre Adventure (TV),JoJo no Kimyou na Bouken (TV),ジョジョの奇妙な冒険 (TV),TV,FINISHED,26,FALL,2012,77,77,452785,18009,Action|Adventure|Supernatural,Male Protagonist|Super Power|Primarily Male Cast|Urban Fantasy|Shounen|Cultivation|Foreign|Primarily Adult Cast|Gore|Body Horror|Historical|Travel|Bullying|Philosophy|Nudity|Chimera|Rugby,Cast-Main Cast|Theme-Fantasy|Cast-Main Cast|Setting-Universe|Demographic|Theme-Fantasy|Setting-Scene|Cast-Main Cast|Theme-Other|Theme-Other|Setting-Time|Theme-Other|Theme-Drama|Theme-Other|Cast-Traits|Cast-Traits|Theme-Game-Sport,Vampire|Time Skip|Tragedy|Revenge|Zombie|Cyborg|Crossdressing|Amputation,david production,,20474
145064,JUJUTSU KAISEN Season 2,Jujutsu Kaisen 2nd Season,呪術廻戦 第2期,TV,FINISHED,23,SUMMER,2023,86,86,448317,21044,Action|Drama|Supernatural,Urban|Curses|Super Power|Shounen|Exorcism|Urban Fantasy|Male Protagonist|Magic|Demons|Primarily Teen Cast|Youkai|Ensemble Cast|Martial Arts|Body Horror|Henshin|Primarily Male Cast|Dissociative Identities|Revenge|Survival|Tokusatsu|Swordplay|Surreal Comedy|Cannibalism|Female Protagonist|Idol|Anthropomorphism,Setting-Scene|Theme-Fantasy|Theme-Fantasy|Demographic|Theme-Fantasy|Setting-Universe|Cast-Main Cast|Theme-Fantasy|Cast-Traits|Cast-Main Cast|Theme-Fantasy|Cast-Main Cast|Theme-Action|Theme-Other|Theme-Fantasy|Cast-Main Cast|Cast-Traits|Theme-Drama|Theme-Other|Theme-Sci-Fi|Theme-Action|Theme-Comedy|Theme-Other|Cast-Main Cast|Cast-Traits|Cast-Traits,Tragedy|Gore|Battle Royale|Body Swapping|Rotoscoping|Reincarnation|Super Robot|Incest|Guns|Time Manipulation,MAPPA,113415,172463
20931,Death Parade,Death Parade,デス・パレード,TV,FINISHED,12,WINTER,2015,80,80,448263,15271,Drama|Mystery|Psychological|Supernatural|Thriller,Death Game|Philosophy|Amnesia|Bar|Primarily Adult Cast|Episodic|Male Protagonist|Female Protagonist|Mythology|Kuudere|Gyaru|CGI|Bowling|Tanned Skin,Theme-Other|Theme-Other|Cast-Traits|Setting-Scene|Cast-Main Cast|Technical|Cast-Main Cast|Cast-Main Cast|Theme-Fantasy|Cast-Traits|Cast-Traits|Technical|Theme-Game-Sport|Cast-Traits,Afterlife|Tragedy|Memory Manipulation|Reincarnation|Suicide|Gambling|Ice Skating|Revenge,MADHOUSE,,
