id,title_english,title_romaji,title_native,format,status,episodes,season,season_year,average_score,mean_score,popularity,favourites,genres,tags,tag_categories,main_studio
21880,,ONE PIECE FILM: GOLD - episode 0 711ver.,ONE PIECE FILM GOLD 〜episode 0〜 711ver.,SPECIAL,FINISHED,1,SUMMER,2016,69,70,8905,54,Action|Adventure|Comedy|Fantasy,Pirates|Anachronism|Male Protagonist|Shounen|Ensemble Cast|Super Power,Cast-Traits|Setting-Time|Cast-Main Cast|Demographic|Cast-Main Cast|Theme-Fantasy,Toei Animation
8241,,Rio: Rainbow Gate!,リオ レインボーゲート,TV,FINISHED,13,WINTER,2011,52,52,8899,43,Comedy|Ecchi,Female Protagonist|Gambling|Primarily Female Cast|Poker|Tanned Skin|Work|Kuudere|Twins|Robots,Cast-Main Cast|Theme-Other|Cast-Main Cast|Theme-Game-Card & Board Game|Cast-Traits|Setting-Scene|Cast-Traits|Cast-Traits|Cast-Traits,
20524,Beyond the Boundary: Idol Trial!,Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,きょうかいのかなた アイドル裁判！～迷いながらも君を裁く民～,ONA,FINISHED,5,FALL,2013,62,62,8896,47,Comedy,Cute Girls Doing Cute Things|Female Protagonist|Primarily Female Cast|Chibi|Idol|CGI|Urban Fantasy|School Club|Super Power|Demons|Swordplay|Kuudere,Theme-Slice of Life|Cast-Main Cast|Cast-Main Cast|Theme-Other|Cast-Traits|Technical|Setting-Universe|Setting-Scene|Theme-Fantasy|Cast-Traits|Theme-Action|Cast-Traits,Kyoto Animation
499,Demon City Shinjuku,Makai Toshi Shinjuku,魔界都市〈新宿〉,OVA,FINISHED,1,FALL,1988,58,58,8896,97,Action|Adventure|Horror|Romance|Supernatural,Demons|Heterosexual|Urban|Urban Fantasy|Swordplay|Super Power|Male Protagonist|Gore|Female Protagonist|Martial Arts|Dystopian|Nudity,Cast-Traits|Theme-Romance|Setting-Scene|Setting-Universe|Theme-Action|Theme-Fantasy|Cast-Main Cast|Theme-Other|Cast-Main Cast|Theme-Action|Setting-Time|Cast-Traits,MADHOUSE
4246,"Eureka Seven: Good Night, Sleep Tight, Young Lovers",Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,交響詩篇エウレカセブン ポケットが虹でいっぱい,MOVIE,FINISHED,1,SPRING,2009,67,67,8895,65,Adventure|Mecha|Romance|Sci-Fi,Super Robot|Military|Aliens|Alternate Universe|Male Protagonist|Kuudere|Female Protagonist,Theme-Sci-Fi-Mecha|Theme-Other-Organisations|Cast-Traits|Setting-Universe|Cast-Main Cast|Cast-Traits|Cast-Main Cast,Kinema Citrus
156854,THE MARGINAL SERVICE,THE MARGINAL SERVICE,THE MARGINAL SERVICE,TV,FINISHED,12,SPRING,2023,50,50,8891,89,Action|Sci-Fi,Male Protagonist|Conspiracy|Crime|Detective|Foreign|Guns|Primarily Adult Cast|Terrorism|Aliens|Ensemble Cast|Parody|Work|Animals|Primarily Male Cast|Rural|Urban|Torture|Tragedy|Zombie|Environmental,Cast-Main Cast|Theme-Drama|Theme-Other|Cast-Traits|Setting-Scene|Theme-Action|Cast-Main Cast|Theme-Other|Cast-Traits|Cast-Main Cast|Theme-Comedy|Setting-Scene|Theme-Other|Cast-Main Cast|Setting-Scene|Setting-Scene|Theme-Other|Theme-Drama|Cast-Traits|Theme-Other,Studio 3Hz
10582,Astarotte's Toy EX,Astarotte no Omocha! EX,アスタロッテのおもちゃ！,OVA,FINISHED,1,FALL,2011,61,61,8889,58,Comedy|Ecchi|Fantasy|Romance,Demons|Seinen|Nudity,Cast-Traits|Demographic|Cast-Traits,
46,Samurai X: The Motion Picture,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Requiem,るろうに剣心 -明治剣客浪漫譚- 維新志士への鎮魂歌,MOVIE,FINISHED,1,FALL,1997,71,72,8889,64,Action|Drama,Swordplay|Historical|Samurai|Shounen|Male Protagonist|Martial Arts|Revenge,Theme-Action|Setting-Time|Cast-Traits|Demographic|Cast-Main Cast|Theme-Action|Theme-Drama,Studio Gallop
8197,Sound of the Sky OVA,So Ra No Wo To OVA,ソ・ラ・ノ・ヲ・ト,OVA,FINISHED,2,SUMMER,2010,73,74,8885,33,Music|Sci-Fi|Slice of Life,Primarily Female Cast|Military|Female Protagonist|Cute Girls Doing Cute Things|Ensemble Cast|Post-Apocalyptic|Lost Civilization|Episodic|Kuudere,Cast-Main Cast|Theme-Other-Organisations|Cast-Main Cast|Theme-Slice of Life|Cast-Main Cast|Setting-Universe|Theme-Other|Technical|Cast-Traits,A-1 Pictures
3323,Kite Liberator,Kite Liberator,カイト リベレイター,OVA,FINISHED,1,SPRING,2008,57,58,8881,81,Action|Drama|Ecchi|Sci-Fi|Supernatural,Guns|Space|Crime|Assassins|Police|Noir|Work|Female Protagonist|Maids|Gore|Nudity|Aliens|Prison,Theme-Action|Setting-Universe|Theme-Other|Theme-Other-Organisations|Theme-Other-Organisations|Theme-Other|Setting-Scene|Cast-Main Cast|Cast-Traits|Theme-Other|Cast-Traits|Cast-Traits|Setting-Scene,Arms
109217,Eden,Eden,エデン,ONA,FINISHED,4,SPRING,2021,61,61,8874,74,Adventure|Sci-Fi,Artificial Intelligence|Female Protagonist|Full CGI|Family Life|Robots|Post-Apocalyptic|Environmental|Coming of Age|Real Robot|Found Family|Tanned Skin|Memory Manipulation|Lost Civilization,Cast-Traits|Cast-Main Cast|Technical|Theme-Slice of Life|Cast-Traits|Setting-Universe|Theme-Other|Theme-Drama|Theme-Sci-Fi-Mecha|Theme-Other|Cast-Traits|Theme-Other|Theme-Other,Qubic Pictures
3576,Dinosaur King,Kodai Ouja Kyouryuu King: D-Kids Adventure,古代王者 恐竜キング Ｄキッズアドベンチャー,TV,FINISHED,49,WINTER,2007,62,62,8873,199,Adventure,Animals|Dinosaurs|CGI|Travel|Proxy Battle|Male Protagonist|Kids|Henshin|Time Manipulation|Card Battle,Theme-Other|Cast-Traits|Technical|Theme-Other|Theme-Other|Cast-Main Cast|Demographic|Theme-Fantasy|Theme-Sci-Fi|Theme-Game-Card & Board Game,Sunrise
6172,Professor Layton and the Eternal Diva,Layton Kyouju to Eien no Utahime,レイトン教授と永遠の歌姫,MOVIE,FINISHED,1,FALL,2009,74,75,8872,199,Drama|Music|Mystery|Sci-Fi,Detective|Lost Civilization|Tragedy|Primarily Adult Cast|Male Protagonist|Martial Arts|Steampunk|Robots|Police|Ships|Battle Royale|Musical Theater,Cast-Traits|Theme-Other|Theme-Drama|Cast-Main Cast|Cast-Main Cast|Theme-Action|Theme-Fantasy|Cast-Traits|Theme-Other-Organisations|Theme-Other-Vehicle|Theme-Action|Theme-Arts-Music,OLM
21358,,Itadaki! Seieki♥ Special,いただきっ! セーエキ♥,SPECIAL,FINISHED,1,SPRING,2014,67,68,8867,134,Hentai,Vampire|Succubus|Nudity|Heterosexual|School|Urban Fantasy|Demons|Fellatio|Primarily Teen Cast|Female Protagonist|Male Protagonist|Nekomimi|Sumata|Nakadashi,Cast-Traits|Cast-Traits|Cast-Traits|Theme-Romance|Setting-Scene|Setting-Universe|Cast-Traits|Sexual Content|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Sexual Content|Sexual Content,Pashmina
16169,Ai-Mai-Mi,Choboraunyopomi Gekijou Ai Mai Mii,ちょぼらうにょぽみ劇場あいまいみー,TV_SHORT,FINISHED,13,WINTER,2013,55,55,8863,51,Comedy|Slice of Life,Surreal Comedy|Primarily Female Cast|Cute Girls Doing Cute Things|Otaku Culture|School Club|Seinen,Theme-Comedy|Cast-Main Cast|Theme-Slice of Life|Theme-Other|Setting-Scene|Demographic,Seven
618,Ninja Scroll: The Series,Juubee Ninpuuchou: Ryuuhougyoku-hen,獣兵衛忍風帖「龍宝玉篇」,TV,FINISHED,13,SPRING,2003,62,62,8859,91,Adventure|Horror|Supernatural,Magic|Ninja|Swordplay|Rural|Gore|Samurai|Male Protagonist|Primarily Adult Cast|Nudity|Ships,Theme-Fantasy|Cast-Traits|Theme-Action|Setting-Scene|Theme-Other|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Theme-Other-Vehicle,MADHOUSE
10714,Towanoquon: The Complicity of Dreams,Towa no Quon 3: Mugen no Renza,トワノクオン 第３章 夢幻の連座,MOVIE,FINISHED,1,SUMMER,2011,70,71,8855,40,Action|Psychological|Sci-Fi|Supernatural,Super Power|Fugitive|Memory Manipulation|Tokusatsu|Tragedy|Henshin,Theme-Fantasy|Theme-Action|Theme-Other|Theme-Sci-Fi|Theme-Drama|Theme-Fantasy,bones
1469,Monster Rancher,Monster Farm: Enbanseki no Himitsu,モンスターファーム 〜円盤石の秘密〜,TV,FINISHED,48,SPRING,1999,64,64,8837,112,Action|Adventure|Comedy|Fantasy,Kids|Proxy Battle|Isekai|Post-Apocalyptic|Tragedy|War,Demographic|Theme-Other|Theme-Fantasy|Setting-Universe|Theme-Drama|Theme-Other,TMS Entertainment
1351,Angel Cop,Angel Cop,エンジェルコップ,OVA,FINISHED,6,FALL,1989,55,56,8837,110,Action|Adventure|Sci-Fi,Terrorism|Cyberpunk|Conspiracy|Super Power|Guns|Urban|Police|Gore|Crime|Robots|Politics|Cyborg|Primarily Adult Cast|Female Protagonist|Torture|Male Protagonist|Nudity,Theme-Other|Theme-Sci-Fi|Theme-Drama|Theme-Fantasy|Theme-Action|Setting-Scene|Theme-Other-Organisations|Theme-Other|Theme-Other|Cast-Traits|Theme-Other|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Theme-Other|Cast-Main Cast|Cast-Traits,D.A.S.T. Corporation
11827,Kuroinu ～The proud saint is stained with white filth～,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,黒獣 ～気高き聖女は白濁に染まる～,OVA,FINISHED,6,WINTER,2012,68,68,8830,338,Action|Fantasy|Hentai,Slavery|Rape|Nakadashi|Ahegao|Irrumatio|Primarily Female Cast|Large Breasts|Elf|Public Sex|Defloration|Tanned Skin|Gods|Handjob|Fellatio|Boobjob|Cumflation|Flat Chest|Sex Toys|Magic|Cunnilingus|Anal Sex|Lactation|Nun|LGBTQ+ Themes|Double Penetration,Theme-Other|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Cast-Main Cast|Sexual Content|Cast-Traits|Sexual Content|Sexual Content|Cast-Traits|Cast-Traits|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Theme-Fantasy|Sexual Content|Sexual Content|Sexual Content|Cast-Traits|Theme-Other|Sexual Content,Majin
108039,Mobile Suit Gundam: The Origin - Advent of the Red Comet,Kidou Senshi Gundam: THE ORIGIN - Zenya Akai Suisei,機動戦士ガンダム THE ORIGIN 前夜 赤い彗星,TV,FINISHED,13,SPRING,2019,79,79,8824,204,Action|Mecha|Sci-Fi,Space Opera|Military|Real Robot|Politics|War|Space|CGI|Revenge|Shounen,Theme-Sci-Fi|Theme-Other-Organisations|Theme-Sci-Fi-Mecha|Theme-Other|Theme-Other|Setting-Universe|Technical|Theme-Drama|Demographic,
12367,Shining Hearts,Shining Hearts: Shiawase no Pan,シャイニング・ハーツ 〜幸せのパン〜,TV,FINISHED,12,SPRING,2012,57,57,8819,44,Action|Fantasy,Isekai|Iyashikei|Food|Amnesia|Philosophy|Magic|Swordplay,Theme-Fantasy|Theme-Slice of Life|Theme-Arts|Cast-Traits|Theme-Other|Theme-Fantasy|Theme-Action,Production I.G
165523,,BORUTO: NARUTO NEXT GENERATIONS Part 2,BORUTO-ボルト- NARUTO NEXT GENERATIONS 第二部,TV,NOT_YET_RELEASED,,,,,,8818,125,Action|Adventure|Fantasy,Ninja|Super Power|Shounen|Male Protagonist|Martial Arts,Cast-Traits|Theme-Fantasy|Demographic|Cast-Main Cast|Theme-Action,
134623,LUPIN THE 3rd PART 6,Lupin III: PART 6,ルパン三世 PART6,TV,FINISHED,25,FALL,2021,70,71,8813,116,Action|Adventure|Comedy|Mystery,Crime|Anti-Hero|Primarily Adult Cast|Seinen|Police|Guns|Fugitive|Foreign|Travel|LGBTQ+ Themes|Cult,Theme-Other|Cast-Main Cast|Cast-Main Cast|Demographic|Theme-Other-Organisations|Theme-Action|Theme-Action|Setting-Scene|Theme-Other|Theme-Other|Theme-Other-Organisations,TMS Entertainment
118390,Child of Kamiari Month,Kamiarizuki no Kodomo,神在月のこども,MOVIE,FINISHED,1,FALL,2021,63,64,8812,79,Adventure|Supernatural,Mythology|Female Protagonist|Youkai|Rural|Coming of Age|Outdoor Activities|Animals|Philosophy|Athletics|Gods,Theme-Fantasy|Cast-Main Cast|Theme-Fantasy|Setting-Scene|Theme-Drama|Setting-Scene|Theme-Other|Theme-Other|Theme-Game-Sport|Cast-Traits,LIDENFILMS
4985,Magical Girl Lyrical Nanoha: The Movie 1st,Mahou Shoujo Lyrical Nanoha: The MOVIE 1st,魔法少女リリカルなのは The MOVIE 1st,MOVIE,FINISHED,1,WINTER,2010,76,76,8808,99,Action|Drama|Fantasy|Mahou Shoujo|Sci-Fi,Magic|Primarily Female Cast|Female Protagonist|Primarily Child Cast|Super Power|Urban Fantasy|Henshin|Shapeshifting|Lost Civilization|Animals|Space|Clone|Urban|Coastal|Artificial Intelligence|Spearplay|School|Memory Manipulation|Nekomimi|Maids|Military|Robots|Yuri|Nudity|Kuudere|Kemonomimi|Tragedy,Theme-Fantasy|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Fantasy|Setting-Universe|Theme-Fantasy|Theme-Fantasy|Theme-Other|Theme-Other|Setting-Universe|Cast-Traits|Setting-Scene|Setting-Scene|Cast-Traits|Theme-Action|Setting-Scene|Theme-Other|Cast-Traits|Cast-Traits|Theme-Other-Organisations|Cast-Traits|Theme-Romance|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Drama,Seven Arcs
87488,,Fate/kaleid liner Prisma☆Illya 3rei!! Short Anime,Fate/kaleid liner プリズマ☆イリヤ ドライ!! ショートアニメ,SPECIAL,FINISHED,6,,,63,64,8806,62,Comedy|Ecchi|Mahou Shoujo,Magic|Nudity|Female Protagonist|Urban Fantasy|Primarily Child Cast|Kuudere|Isekai,Theme-Fantasy|Cast-Traits|Cast-Main Cast|Setting-Universe|Cast-Main Cast|Cast-Traits|Theme-Fantasy,SILVER LINK.
13767,,Junjou Romantica (OVA),純情ロマンチカ,OVA,FINISHED,2,FALL,2012,71,72,8802,99,Comedy|Drama|Romance,Boys' Love|Cute Boys Doing Cute Things,Theme-Romance|Theme-Slice of Life,
128399,Fairy Ranmaru,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,Fairy蘭丸～あなたの心お助けします～,TV,FINISHED,12,SPRING,2021,53,53,8798,148,Ecchi|Mahou Shoujo|Slice of Life,Primarily Male Cast|Henshin|Magic|Fairy|Parody|LGBTQ+ Themes|Boys' Love|Suicide|Idol|Elf|Bar|School|Memory Manipulation|Cute Boys Doing Cute Things,Cast-Main Cast|Theme-Fantasy|Theme-Fantasy|Cast-Traits|Theme-Comedy|Theme-Other|Theme-Romance|Theme-Drama|Cast-Traits|Cast-Traits|Setting-Scene|Setting-Scene|Theme-Other|Theme-Slice of Life,Studio Comet
274,Kiddy Grade,Kiddy Grade,キディ・グレイド,TV,FINISHED,24,FALL,2002,67,68,8798,93,Action|Ecchi|Mecha|Sci-Fi,Space|Female Protagonist|Super Power|Real Robot|Cyborg|Adoption|Class Struggle|Fugitive|Amnesia|Yuri|Memory Manipulation|Guns|Artificial Intelligence|Body Swapping|Espionage|Clone|Office Lady|Politics|Urban|Cosplay,Setting-Universe|Cast-Main Cast|Theme-Fantasy|Theme-Sci-Fi-Mecha|Cast-Traits|Theme-Other|Theme-Drama|Theme-Action|Cast-Traits|Theme-Romance|Theme-Other|Theme-Action|Cast-Traits|Theme-Fantasy|Theme-Action|Cast-Traits|Cast-Traits|Theme-Other|Setting-Scene|Cast-Traits,GONZO
21744,,Reikenzan: Eichi e no Shikaku,霊剣山 叡智への資格,TV,FINISHED,12,WINTER,2017,64,64,8783,74,Action|Comedy|Fantasy,Cultivation|Magic|Martial Arts,Theme-Fantasy|Theme-Fantasy|Theme-Action,Studio DEEN
443,Please☆Teacher!: Secret Couple,Onegai☆Teacher OVA,おねがい☆ティーチャー,OVA,FINISHED,1,FALL,2002,68,68,8773,71,Comedy|Ecchi|Romance|Sci-Fi,Age Gap|Aliens|Heterosexual|Marriage|Female Harem|Cohabitation|Teacher|Female Protagonist|Male Protagonist|Rural|Primarily Female Cast|Nudity|Kuudere|School,Theme-Romance|Cast-Traits|Theme-Romance|Theme-Other|Theme-Romance|Theme-Romance|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Cast-Main Cast|Cast-Traits|Cast-Traits|Setting-Scene,Daume
100009,Space Battleship Tiramisu,Uchuu Senkan Tiramisu,宇宙戦艦ティラミス,TV_SHORT,FINISHED,13,SPRING,2018,60,60,8765,70,Comedy|Mecha|Sci-Fi|Slice of Life,Parody|Space|Real Robot|Robots|Super Robot|Surreal Comedy|War|Male Protagonist|Primarily Adult Cast|Seinen|Food|Nudity|Primarily Male Cast|Slapstick,Theme-Comedy|Setting-Universe|Theme-Sci-Fi-Mecha|Cast-Traits|Theme-Sci-Fi-Mecha|Theme-Comedy|Theme-Other|Cast-Main Cast|Cast-Main Cast|Demographic|Theme-Arts|Cast-Traits|Cast-Main Cast|Theme-Comedy,GONZO
101125,Merc StoriA: The Apathetic Boy and the Girl in a Bottle,Merc Storia: Mukiryoku Shounen to Bin no Naka no Shoujo,メルクストーリア - 無気力少年と瓶の中の少女 -,TV,FINISHED,12,FALL,2018,58,59,8764,76,Fantasy,Kids|Magic|Fairy|Travel|Amnesia|Female Protagonist|Creature Taming|Male Protagonist|Episodic|Dragons|Musical Theater,Demographic|Theme-Fantasy|Cast-Traits|Theme-Other|Cast-Traits|Cast-Main Cast|Theme-Other|Cast-Main Cast|Technical|Cast-Traits|Theme-Arts-Music,Encourage Films
21830,Atom: The Beginning,Atom: The Beginning,アトム ザ・ビギニング,TV,FINISHED,12,SPRING,2017,64,65,8763,50,Mecha|Sci-Fi,Robots|College|Seinen|Artificial Intelligence,Cast-Traits|Setting-Scene|Demographic|Cast-Traits,Production I.G
145468,YUREI DECO,Yurei Deco,ユーレイデコ,TV,FINISHED,12,SUMMER,2022,57,57,8762,41,Mystery|Sci-Fi,Female Protagonist|Dystopian|Augmented Reality|Artificial Intelligence|Detective|Satire|Conspiracy|Cyberpunk|Alternate Universe|Found Family,Cast-Main Cast|Setting-Time|Setting-Universe|Cast-Traits|Cast-Traits|Theme-Comedy|Theme-Drama|Theme-Sci-Fi|Setting-Universe|Theme-Other,Science SARU
150930,Murai In Love,Murai no Koi,村井の恋,ONA,FINISHED,12,FALL,2024,69,70,8758,174,Comedy|Romance,Shoujo|Coming of Age|Slapstick|Age Gap|Teacher|Surreal Comedy|Otaku Culture|School|Heterosexual|Primarily Teen Cast,Demographic|Theme-Drama|Theme-Comedy|Theme-Romance|Cast-Traits|Theme-Comedy|Theme-Other|Setting-Scene|Theme-Romance|Cast-Main Cast,J.C.STAFF
190840,Kingdom Season 6,Kingdom 6th Season,キングダム 第6シリーズ,TV,FINISHED,13,FALL,2025,84,85,8752,264,Action,War|Military|Ancient China|Historical|Ensemble Cast|Seinen|Male Protagonist|Archery,Theme-Other|Theme-Other-Organisations|Setting-Time|Setting-Time|Cast-Main Cast|Demographic|Cast-Main Cast|Theme-Action,Studio Pierrot
11239,Hidamari Sketch x Honeycomb,Hidamari Sketch x Honeycomb,ひだまりスケッチ×ハニカム,TV,FINISHED,12,FALL,2012,80,80,8747,194,Comedy|Slice of Life,School|Cute Girls Doing Cute Things|Iyashikei|Primarily Female Cast|Drawing|Female Protagonist|Coming of Age|Seinen|Primarily Teen Cast|Yuri,Setting-Scene|Theme-Slice of Life|Theme-Slice of Life|Cast-Main Cast|Theme-Arts|Cast-Main Cast|Theme-Drama|Demographic|Cast-Main Cast|Theme-Romance,Shaft
150078,,FAIRY TAIL (2014) OVA,FAIRY TAIL (2014) OVA,OVA,FINISHED,3,SPRING,2016,67,68,8739,93,Action|Adventure|Comedy|Fantasy,Nudity|Shounen|Magic|Super Power|Episodic|Large Breasts|Male Protagonist|Female Protagonist,Cast-Traits|Demographic|Theme-Fantasy|Theme-Fantasy|Technical|Sexual Content|Cast-Main Cast|Cast-Main Cast,A-1 Pictures
568,,Bubblegum Crisis TOKYO 2040,バブルガムクライシス TOKYO2040,TV,FINISHED,26,FALL,1998,68,68,8736,115,Action|Adventure|Mecha|Sci-Fi,Cyberpunk|Robots|Urban|Artificial Intelligence|Police|Female Protagonist|Primarily Female Cast|Primarily Adult Cast|Real Robot|Heterosexual|Motorcycles|Band,Theme-Sci-Fi|Cast-Traits|Setting-Scene|Cast-Traits|Theme-Other-Organisations|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Sci-Fi-Mecha|Theme-Romance|Theme-Other-Vehicle|Theme-Arts-Music,AIC
394,Ai Yori Aoshi: Enishi,Ai Yori Aoshi: Enishi,藍より青し～縁～,TV,FINISHED,12,FALL,2003,68,68,8722,67,Comedy|Drama|Romance|Slice of Life,Female Harem|Heterosexual|Male Protagonist,Theme-Romance|Theme-Romance|Cast-Main Cast,J.C.STAFF
99730,Knights of Sidonia: Love Woven in the Stars,Sidonia no Kishi: Ai Tsumugu Hoshi,シドニアの騎士 あいつむぐほし,MOVIE,FINISHED,1,SPRING,2021,73,74,8718,106,Action|Drama|Mecha|Sci-Fi,Space|Aliens|Monster Girl|Military|Post-Apocalyptic|Real Robot|CGI|Full CGI|Male Protagonist|Kaiju|Twins|Time Skip|LGBTQ+ Themes|Transgender,Setting-Universe|Cast-Traits|Cast-Traits|Theme-Other-Organisations|Setting-Universe|Theme-Sci-Fi-Mecha|Technical|Technical|Cast-Main Cast|Theme-Fantasy|Cast-Traits|Setting-Time|Theme-Other|Cast-Traits,POLYGON PICTURES
20962,Hetalia: The World Twinkle,Hetalia: The World Twinkle,ヘタリア The World Twinkle,ONA,FINISHED,15,SUMMER,2015,68,68,8717,97,Comedy,Cute Boys Doing Cute Things|Parody|Historical|Educational|Primarily Male Cast,Theme-Slice of Life|Theme-Comedy|Setting-Time|Theme-Other|Cast-Main Cast,Studio DEEN
104200,POP TEAM EPIC TV SPECIAL,Poputepipikku TV Special,ポプテピピックTVスペシャル,SPECIAL,FINISHED,2,SPRING,2019,72,73,8716,63,Comedy,Parody|Episodic|Satire|Surreal Comedy|Meta|Female Protagonist|Mixed Media|Musical Theater,Theme-Comedy|Technical|Theme-Comedy|Theme-Comedy|Theme-Other|Cast-Main Cast|Technical|Theme-Arts-Music,Kamikaze Douga
173263,Tohai - Ura Rate Mahjong Tohai Roku,Touhai: Ura Rate Mahjong Touhai Roku,凍牌～裏レート麻雀闘牌録～,TV,FINISHED,25,FALL,2024,61,62,8715,111,Drama|Psychological|Sports,Mahjong|Yakuza|Seinen|Gambling|Criminal Organization|Gangs|Fugitive|Board Game|Crime|Death Game|Torture|Gore|Slavery|Bullying|Delinquents|Drugs|Disability,Theme-Game-Card & Board Game|Theme-Other-Organisations|Demographic|Theme-Other|Theme-Other-Organisations|Theme-Other-Organisations|Theme-Action|Theme-Game|Theme-Other|Theme-Other|Theme-Other|Theme-Other|Theme-Other|Theme-Drama|Cast-Traits|Theme-Other|Cast-Traits,East Fish Studio
21612,Onigiri,Onigiri,鬼斬,TV_SHORT,FINISHED,13,SPRING,2016,48,48,8704,61,Adventure|Comedy|Fantasy,Video Games|Demons|Primarily Female Cast|Parody|Surreal Comedy|Crossdressing|Kemonomimi|Idol,Theme-Game|Cast-Traits|Cast-Main Cast|Theme-Comedy|Theme-Comedy|Cast-Traits|Cast-Traits|Cast-Traits,Studio Signpost
890,The King of Braves: GaoGaiGar,Yuusha-Ou GaoGaiGar,勇者王ガオガイガー,TV,FINISHED,49,WINTER,1997,76,77,8698,292,Adventure|Mecha|Sci-Fi,Super Robot|Robots|Cyborg|Artificial Intelligence|Aliens|Trains|Urban|Male Protagonist|Family Life|Space|School|Kuudere|CGI|Tragedy,Theme-Sci-Fi-Mecha|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Other-Vehicle|Setting-Scene|Cast-Main Cast|Theme-Slice of Life|Setting-Universe|Setting-Scene|Cast-Traits|Technical|Theme-Drama,Sunrise
5760,Dororo,Dororo to Hyakkimaru,どろろと百鬼丸,TV,FINISHED,26,SPRING,1969,69,69,8693,126,Action|Adventure|Supernatural,Youkai|Demons|Swordplay|Anti-Hero|War|Historical|Achromatic|Samurai|Gore|Dystopian|Body Horror|Disability|Travel|Orphan|Time Skip|Crossdressing,Theme-Fantasy|Cast-Traits|Theme-Action|Cast-Main Cast|Theme-Other|Setting-Time|Technical|Cast-Traits|Theme-Other|Setting-Time|Theme-Other|Cast-Traits|Theme-Other|Cast-Traits|Setting-Time|Cast-Traits,Mushi Production
17205,Ein's Summer Vacation,Cowboy Bebop: Ein no Natsuyasumi,アインのなつやすみ,SPECIAL,FINISHED,1,FALL,2012,60,61,8686,37,Adventure,Animals|Surfing,Theme-Other|Theme-Game-Sport,
7337,"Hetalia Axis Powers: Paint it, White!","Hetalia Axis Powers Movie: Paint it, White!","銀幕ヘタリア Axis Powers Paint it, White!",MOVIE,FINISHED,1,SPRING,2010,65,65,8678,74,Comedy,Parody|Historical|Aliens|Foreign|Cute Boys Doing Cute Things,Theme-Comedy|Setting-Time|Cast-Traits|Setting-Scene|Theme-Slice of Life,
10808,Mobile Suit Gundam AGE,Kidou Senshi Gundam AGE,機動戦士ガンダムAGE,TV,FINISHED,49,FALL,2011,60,61,8676,69,Action|Mecha|Sci-Fi,Space|Military|Real Robot|War|Male Protagonist|CGI|Time Skip,Setting-Universe|Theme-Other-Organisations|Theme-Sci-Fi-Mecha|Theme-Other|Cast-Main Cast|Technical|Setting-Time,Sunrise
2355,Devilman: The Demon Bird,Devilman: Youchou Sirene-hen,デビルマン 妖鳥シレーヌ編,OVA,FINISHED,1,WINTER,1990,69,70,8666,183,Action|Fantasy|Horror|Sci-Fi|Supernatural,Demons|Gore|Nudity|Tragedy|Body Horror|Shapeshifting|Urban Fantasy|Male Protagonist|Philosophy|Mythology|Shounen|Dystopian|Urban,Cast-Traits|Theme-Other|Cast-Traits|Theme-Drama|Theme-Other|Theme-Fantasy|Setting-Universe|Cast-Main Cast|Theme-Other|Theme-Fantasy|Demographic|Setting-Time|Setting-Scene,Oh! Production
212,Project A-ko,Project A-Ko,プロジェクトA子,MOVIE,FINISHED,1,SUMMER,1986,67,67,8666,152,Action|Adventure|Comedy|Mecha|Sci-Fi,Super Power|Female Protagonist|Meta|Aliens|Robots|Primarily Female Cast|Parody|Ojou-sama|School|Revenge|Primarily Teen Cast|Delinquents|Nudity|Yuri,Theme-Fantasy|Cast-Main Cast|Theme-Other|Cast-Traits|Cast-Traits|Cast-Main Cast|Theme-Comedy|Cast-Traits|Setting-Scene|Theme-Drama|Cast-Main Cast|Cast-Traits|Cast-Traits|Theme-Romance,APPP
